O_DATA,O_LINENO,O_TERMINALNO,predHour,pred_start_stop_ID,pred_end_stop_ID,pred_timeStamps
10-29,903,906215,18:00:00,22,31,204;304;424;494;707;897;947;1027;1127;1387
10-29,903,906215,22:00:00,26,33,139;239;320;360;541;651;711;791
10-29,903,906215,8:00:00,24,33,150;325;506;655;754;814;1025;1165;1265;1385
10-29,903,906216,20:00:00,15,31,170;351;460;521;684;778;957;1137;1267;1377;1437;1557;1738;1788;1878;1958;2198
10-29,903,906217,12:00:00,23,31,160;300;430;600;797;847;923;1014;1278
10-29,903,906218,18:00:00,16,33,93;298;468;599;699;969;1059;1149;1309;1497;1648;1778;1878;1937;2153;2273;2373;2463
10-29,903,906218,8:00:00,22,31,164;264;364;434;624;907;948;1019;1109;1382
10-29,903,906219,10:00:00,7,31,200;250;360;509;650;730;821;901;1121;1311;1391;1461;1622;1733;1953;2154;2244;2404;2614;2816;3002;3042;3150;3220;3420
10-29,903,906219,20:00:00,9,33,69;159;328;448;537;626;826;902;1078;1139;1249;1349;1559;1658;1738;1898;2057;2187;2318;2397;2447;2638;2738;2808;2898
10-29,903,906220,20:00:00,23,31,90;210;270;450;624;684;764;844;1084
10-29,903,906223,16:00:00,11,30,180;280;370;470;680;850;969;1040;1250;1353;1573;1763;1923;2053;2133;2283;2488;2539;2669;2759
10-29,903,906223,18:00:00,21,33,270;390;480;650;821;951;1091;1181;1231;1451;1591;1691;1820
10-29,903,906224,10:00:00,25,33,162;302;462;552;602;782;892;981;1100
10-29,903,906224,12:00:00,10,33,109;284;391;491;551;721;810;991;1168;1298;1407;1575;1675;1755;1935;2091;2211;2321;2401;2451;2631;2731;2811;2901
10-29,903,906224,18:00:00,10,33,90;340;470;570;700;871;971;1163;1324;1454;1574;1824;1934;2014;2179;2358;2548;2718;2818;2878;3138;3288;3378;3477
10-29,903,906224,22:00:00,10,31,120;270;350;440;530;700;860;960;1020;1180;1270;1428;1588;1698;1798;1862;2022;2181;2221;2301;2371;2561
10-29,903,906225,12:00:00,11,33,173;265;365;435;625;722;909;989;1119;1209;1379;1489;1569;1749;1899;2078;2198;2278;2328;2528;2648;2738;2828
10-29,904,901984,14:00:00,28,36,231;301;361;411;491;554;748;828;878
10-29,904,901984,20:00:00,4,26,100;195;266;326;456;686;795;935;1015;1075;1235;1315;1425;1616;1777;2177;2227;2334;2454;2514;2624;2864;2905
10-29,904,901984,22:00:00,24,41,140;270;370;480;680;790;830;951;991;1091;1180;1270;1473;1673;1821;1909;1970;2042
10-29,904,901987,12:00:00,36,41,234;434;624;728;799;916
10-29,904,904610,18:00:00,32,36,119;193;543;653;733
10-29,904,904610,20:00:00,36,41,208;427;566;657;790;892
10-29,904,905139,10:00:00,34,41,150;251;518;755;890;980;1110;1194
10-29,904,905142,16:00:00,20,36,119;229;379;439;549;794;834;1058;1368;1457;1517;1558;1629;1709;1945;2045;2115
10-29,904,905142,18:00:00,34,41,160;280;514;703;863;966;1118;1219
10-29,904,905142,8:00:00,6,34,70;130;250;560;690;880;960;1040;1250;1329;1439;1569;1709;2069;2134;2244;2384;2454;2563;2794;2834;3055;3464;3574;3614;3654;3784;3854;4015
10-29,905,901659,10:00:00,31,37,400;546;788;888;1198;1299;1368
10-29,905,901659,18:00:00,28,37,159;411;551;861;1000;1150;1289;1639;1712;1783
10-29,905,901661,14:00:00,12,30,170;280;381;461;690;890;1260;1370;1450;1650;1800;1886;2165;2344;2479;2737;2868;3115;3255
10-29,905,901663,18:00:00,21,25,240;470;580;900;1187
10-29,905,901663,20:00:00,26,37,90;230;320;400;480;530;570;621;691;781;1051;1191
10-29,905,901666,18:00:00,32,37,170;375;495;785;876;956
10-29,905,901671,20:00:00,31,37,307;438;598;718;918;993;1063
10-29,905,901677,10:00:00,32,37,140;342;452;632;711;782
10-29,905,901680,16:00:00,27,37,229;331;544;664;995;1135;1290;1410;1590;1687;1755
10-29,906,900884,10:00:00,27,39,180;301;390;431;541;651;761;871;981;1091;1201;1311;1421
10-29,906,900889,16:00:00,32,37,41;122;192;371;492;739
10-29,906,900892,12:00:00,7,31,51;161;211;261;379;539;597;860;1000;1120;1220;1360;1530;1650;1730;1880;2121;2251;2361;2511;2692;2812;2912;3002;3122
10-29,906,900892,8:00:00,25,37,260;420;652;735;811;991;1041;1091;1211;1282;1412;1522;1813
10-29,906,900894,16:00:00,19,37,120;219;329;630;789;859;1170;1460;1741;1849;1949;2194;2274;2324;2454;2533;2753;2903;3223
10-29,906,902451,20:00:00,25,39,120;300;501;631;731;841;931;1002;1052;1203;1313;1512;1684;1724;1801
10-29,906,902452,8:00:00,15,39,160;301;402;532;763;863;974;1184;1435;1721;1861;2059;2309;2429;2539;2649;2759;2870;2981;3174;3325;3514;3692;3736;3817
10-29,906,902454,16:00:00,22,39,150;400;580;720;990;1220;1370;1470;1570;1790;1850;1940;2119;2249;2479;2689;2733;2815
10-29,906,902454,22:00:00,33,37,111;181;295;405;645
10-29,906,902454,8:00:00,23,39,410;621;761;992;1302;1452;1572;1701;1889;1989;2099;2299;2409;2615;2775;2818;2891
10-29,906,904894,20:00:00,30,37,157;212;256;368;432;562;692;969
10-29,906,904894,8:00:00,32,37,42;158;234;397;531;834
10-29,906,905152,18:00:00,13,22,65;355;489;621;705;808;1012;1095;1170;1346
10-29,906,905152,20:00:00,11,36,156;250;353;526;720;842;976;1205;1297;1366;1465;1673;1778;1832;2038;2207;2389;2469;2541;2691;2746;2789;2890;2954;3100;3235
10-29,906,905152,22:00:00,20,39,53;126;230;376;495;603;738;895;1034;1123;1181;1304;1367;1423;1554;1616;1798;1928;1968;2046
10-29,906,906772,12:00:00,33,37,101;151;321;461;731
10-29,906,906774,18:00:00,6,34,235;295;381;431;541;721;802;858;969;1159;1309;1430;1732;1812;1892;2002;2213;2323;2393;2643;2873;3100;3195;3274;3501;3571;3612;3732;3832
10-29,906,906783,10:00:00,6,34,160;212;316;356;406;601;916;980;1345;1465;1605;1685;1795;1984;2094;2174;2374;2595;2795;2925;3096;3316;3446;3536;3676;3906;4036;4156;4317
10-29,906,906785,10:00:00,4,28,233;343;523;573;693;733;783;933;1141;1203;1499;1639;1769;1859;1978;2159;2249;2349;2509;2769;2940;3070;3250;3460;3600
10-29,906,906972,18:00:00,25,39,223;581;836;1003;1112;1225;1912;1979;2086;2314;2569;2798;3021;3063;3138
10-29,906,906975,18:00:00,30,39,127;571;619;725;880;1048;1343;1573;1612;1688
10-29,906,906976,10:00:00,32,37,49;151;217;385;510;799
10-29,906,906977,12:00:00,2,6,110;193;463;589;760
10-29,906,906978,8:00:00,6,35,172;230;349;392;441;562;742;808;1126;1267;1410;1500;1625;1847;1934;2029;2161;2355;2550;2670;2843;3060;3195;3292;3368;3489;3562;3668;3837;3912
10-29,906,906979,14:00:00,27,35,110;220;330;440;550;660;770;880;990
10-29,906,906979,16:00:00,18,39,110;220;330;440;550;660;770;880;990;1100;1210;1320;1430;1540;1650;1760;1870;1980;2090;2200;2310;2420
10-29,906,906981,12:00:00,20,39,75;161;396;766;977;1123;1387;1583;1770;1895;2022;2200;2310;2357;2645;2773;2977;3176;3216;3289
10-29,906,906982,10:00:00,4,28,54;141;433;510;648;716;821;946;1067;1149;1310;1513;1657;1763;2038;2129;2210;2313;2492;2591;2654;3044;3305;3499;3582
10-29,906,906982,12:00:00,17,39,83;186;389;465;532;695;981;1113;1249;1569;1776;1931;2028;2140;2261;2346;2458;2640;2701;2906;3088;3124;3185
10-29,907,905513,18:00:00,13,33,191;724;794;884;1014;1274;1354;1457;1727;1887;1976;2177;2347;2498;2597;2706;2906;3140;3310;3673;3758
10-29,907,905514,8:00:00,20,32,144;244;454;704;844;944;1034;1226;1267;1437;1567;1687;1857
10-29,907,905515,18:00:00,6,29,240;280;440;635;715;825;926;1146;1695;1765;1865;1985;2235;2325;2426;2676;2896;2967;3167;3337;3496;3586;3696;3934
10-29,907,905516,20:00:00,18,33,250;320;421;661;811;881;1056;1116;1276;1366;1467;1607;1817;1992;2221;2301
10-29,907,905516,22:00:00,22,32,130;300;400;490;580;780;830;970;1071;1180;1320
10-29,907,905518,14:00:00,4,27,110;269;449;499;644;835;905;988;1068;1236;1485;1559;1669;1809;2039;2119;2197;2447;2617;2767;2977;3157;3337;3437
10-29,907,905520,14:00:00,9,32,80;250;431;622;727;881;1061;1151;1221;1422;1522;1642;1722;1873;2133;2252;2335;2415;2589;2639;2799;2939;3070;3260
10-29,907,905520,16:00:00,22,33,200;361;542;702;852;952;1062;1242;1487;1671;1911;1992
10-29,907,905521,12:00:00,20,33,88;288;458;558;767;946;1127;1216;1327;1548;1763;1905;2133;2232
10-29,907,905521,18:00:00,2,25,110;291;392;553;733;783;983;1177;1248;1338;1448;1678;2078;2148;2259;2379;2601;2681;2780;3020;3190;3260;3466;3616
10-29,907,905521,20:00:00,9,32,70;220;330;490;570;752;892;973;1034;1244;1354;1444;1534;1744;1984;2104;2184;2254;2419;2469;2619;2740;2841;3001
10-29,907,905521,22:00:00,26,33,150;240;340;521;736;894;1036;1126
10-29,907,905522,18:00:00,22,32,230;489;639;739;829;1008;1058;1238;1369;1489;1669
10-29,907,905524,8:00:00,9,33,183;253;354;472;626;963;1043;1144;1304;1604;1684;1786;2066;2246;2386;2616;2786;2936;3026;3126;3296;3489;3639;3924;3993
10-29,907,905525,8:00:00,15,33,70;187;308;588;679;819;1058;1258;1341;1561;1731;1911;2008;2117;2339;2555;2700;2896;2966
10-29,907,905528,18:00:00,23,33,80;260;320;490;579;689;849;992;1160;1439;1519
10-29,907,905530,16:00:00,22,32,190;439;539;620;700;871;921;1081;1211;1341;1511
10-29,907,905530,22:00:00,16,32,140;200;360;465;561;641;791;1022;1132;1222;1312;1512;1565;1705;1816;1906;2067
10-29,907,905532,10:00:00,20,32,110;230;440;710;860;939;1029;1211;1252;1432;1561;1732;1892
10-29,907,905534,14:00:00,16,33,100;240;530;631;742;1012;1178;1279;1469;1630;1830;1930;2050;2220;2432;2582;3062;3152
10-29,907,905534,18:00:00,17,33,161;600;681;805;1075;1375;1465;1645;1825;2015;2116;2256;2416;2639;2939;3339;3435
10-29,907,905534,8:00:00,28,33,111;320;501;678;958;1038
10-29,907,905535,10:00:00,14,33,261;331;441;602;842;922;1031;1262;1412;1530;1730;1871;2031;2112;2209;2384;2643;2778;3023;3078
10-29,907,905535,12:00:00,13,32,80;250;410;561;640;800;900;990;1080;1301;1460;1551;1620;1711;1875;1925;2096;2216;2335;2495
10-29,907,905537,16:00:00,11,31,85;187;347;607;677;777;907;1167;1257;1358;1628;1799;1889;2079;2229;2410;2500;2601;2741;2968;3155
10-29,908,900899,10:00:00,30,46,190;270;341;411;523;623;797;857;937;1021;1296;1432;1567;1673;1776;1906;2046
10-29,908,900899,8:00:00,29,47,160;260;420;620;701;981;1232;1451;1611;1750;1810;2080;2202;2342;2472;2592;2735;2866;2936
10-29,908,900901,10:00:00,19,42,410;730;900;1050;1098;1257;1328;1478;1620;1771;1881;2131;2207;2277;2359;2499;2609;2763;2823;2903;3013;3264;3359;3492
10-29,908,900901,14:00:00,9,35,130;258;368;428;554;681;831;914;963;1034;1284;1466;1606;1776;1856;1934;2148;2239;2319;2574;2705;2795;2987;3177;3228;3318;3448
10-29,908,900902,10:00:00,12,37,140;360;530;650;771;871;1111;1631;1991;2271;2472;2552;2694;2864;3064;3224;3379;3539;3769;3854;3945;4005;4159;4267;4479;4549
10-29,908,900902,12:00:00,13,39,154;362;501;652;712;782;1027;1349;1489;1749;1828;1878;2016;2098;2168;2368;2518;2595;2785;2926;3056;3126;3247;3396;3486;3676;3717
10-29,908,900904,16:00:00,19,41,280;560;710;930;1011;1072;1288;1384;1454;1674;1834;1913;2093;2313;2374;2464;2854;3054;3384;3534;3604;3774;3884
10-29,908,900909,18:00:00,43,47,140;300;431;585;665
10-29,908,900912,8:00:00,6,37,140;238;361;507;657;763;873;1096;1283;1431;1521;1576;1696;1944;2175;2276;2476;2566;2639;2819;2909;2969;3260;3439;3519;3689;3809;3899;3969;4109;4309;4449
10-29,908,900913,16:00:00,33,47,91;181;341;542;682;792;853;1213;1363;1543;1663;1783;1928;2042;2113
10-29,908,900913,18:00:00,31,46,160;270;343;458;619;839;889;968;1059;1363;1497;1618;1729;1839;1964;2124
10-29,908,900914,16:00:00,4,29,141;261;431;532;693;868;1008;1127;1238;1361;1521;1672;1751;1816;1887;2117;2377;2527;2679;2779;2860;3103;3164;3224;3434;3524
10-29,908,900914,18:00:00,5,25,160;270;390;596;666;956;1046;1176;1496;1606;1796;1856;1976;2176;2376;2616;2766;2926;2983;3185;3255
10-29,908,900916,18:00:00,42,46,176;290;435;596;746
10-29,908,900916,20:00:00,40,47,210;310;480;650;740;1049;1134;1204
10-29,908,900916,8:00:00,13,42,379;529;769;864;1014;1284;1523;1864;2043;2193;2250;2363;2452;2602;2752;2881;3051;3250;3326;3407;3468;3576;3676;3831;3871;3978;4069;4304;4487;4608
10-29,908,900922,10:00:00,2,25,110;224;384;510;654;748;893;1035;1185;1295;1355;1490;1649;1783;1868;1926;2046;2241;2531;2664;2834;2935;3015;3224
10-29,908,900922,20:00:00,26,46,102;187;305;402;522;646;716;754;817;877;991;1031;1111;1191;1377;1520;1615;1716;1787;1878;1986
10-29,908,900923,10:00:00,42,47,158;286;376;496;616;686
10-29,908,900924,16:00:00,8,32,180;245;600;671;801;941;1071;1171;1281;1402;1572;1742;2082;2282;2402;2450;2621;2672;2802;2952;3074;3234;3484;3559;3679
10-29,909,902797,12:00:00,17,32,100;180;269;671;850;941;1282;1402;1442;1562;1652;1722;1802;1922;1982;2122
10-29,909,902797,18:00:00,16,32,80;160;270;390;810;981;1081;1461;1631;1672;1782;1902;1991;2071;2171;2251;2431
10-29,909,902797,20:00:00,28,32,220;300;370;640;760
10-29,909,902805,16:00:00,23,31,110;220;330;440;550;660;770;880;990
10-29,909,902805,8:00:00,21,32,110;220;330;440;550;660;770;880;990;1100;1210;1320
10-29,909,907308,12:00:00,22,32,86;405;536;575;681;780;831;896;964;1069;1249
10-29,909,907310,10:00:00,26,31,100;291;514;625;689;882
10-29,909,907312,16:00:00,14,32,60;120;190;270;340;450;862;1044;1137;1457;1606;1653;1756;1866;1946;2019;2099;2179;2341
10-29,909,907317,14:00:00,7,32,110;220;330;440;550;660;770;880;990;1100;1210;1320;1430;1540;1650;1760;1870;1980;2090;2200;2310;2420;2530;2640;2750;2860
10-29,909,907319,12:00:00,9,32,42;164;213;324;370;422;482;554;647;720;808;1217;1398;1478;1768;1861;1898;2005;2105;2159;2223;2299;2357;2517
10-29,910,905541,14:00:00,9,19,67;309;399;599;830;903;1022;1112;1202;1316;1413
10-29,910,905541,16:00:00,3,18,72;183;275;425;556;630;812;1040;1161;1379;1522;1602;1674;1724;1784;1834
10-29,910,905543,8:00:00,10,19,280;374;604;911;987;1227;1327;1419;1600;1695
10-29,910,905544,10:00:00,10,19,265;365;545;714;785;915;1015;1110;1210;1309
10-29,910,905544,14:00:00,8,18,74;231;419;550;784;931;1001;1072;1142;1191;1260
10-29,910,905546,10:00:00,14,18,73;171;239;292;344
10-29,910,905546,18:00:00,11,18,159;410;586;676;766;836;914;973
10-29,910,905550,14:00:00,13,19,167;235;371;461;549;690;797
10-29,910,905551,10:00:00,4,18,141;230;376;537;601;752;937;1051;1287;1436;1507;1608;1668;1727;1778
10-29,911,902455,14:00:00,20,32,156;416;509;624;765;997;1127;1227;1410;1600;1670;1790;1871
10-29,911,903273,10:00:00,11,28,140;401;528;659;996;1222;1413;1598;1808;2025;2305;2495;2585;2746;3006;3126;3176;3386
10-29,911,903296,22:00:00,23,32,122;246;396;486;546;656;776;836;946;1001
10-29,911,907268,14:00:00,5,21,60;190;320;399;720;790;910;1120;1260;1370;1682;1902;2023;2194;2394;2583;2703
10-29,911,907269,8:00:00,23,32,162;281;501;761;850;979;1119;1179;1308;1409
10-29,911,907285,10:00:00,25,32,240;445;555;735;885;946;1076;1166
10-29,911,907286,10:00:00,25,33,270;371;431;660;909;999;1110;1230;1435
10-29,911,907286,14:00:00,25,33,270;370;421;631;857;938;1039;1149;1329
10-29,911,907286,16:00:00,26,32,200;301;471;631;701;851;962
10-29,911,907288,18:00:00,18,33,209;343;549;749;919;1129;1293;1622;1712;1762;1962;2136;2212;2312;2451;2581
10-29,911,907288,8:00:00,5,27,400;488;829;1140;1287;1337;1647;1847;2056;2357;2507;2757;2927;3177;3367;3554;3887;3985;4108;4283;4503;4744;4844
10-29,911,907290,16:00:00,24,32,180;343;483;573;734;901;961;1096;1186
10-29,911,907290,8:00:00,10,32,50;230;389;519;770;900;1114;1304;1474;1655;1855;2145;2254;2424;2584;2801;2961;3051;3191;3351;3411;3561;3660
10-29,911,907291,12:00:00,8,32,80;390;470;590;820;930;1030;1305;1505;1635;1801;1930;2127;2247;2437;2517;2650;2870;2960;3004;3150;3352;3415;3516;3623
10-29,911,907292,10:00:00,13,32,130;360;440;658;848;1038;1218;1419;1661;1761;1908;2011;2203;2353;2553;2703;2884;2945;3105;3185
10-29,911,907292,16:00:00,8,29,159;289;348;608;774;914;1144;1244;1477;1697;1877;2067;2261;2545;2639;2787;2937;3147;3396;3495;3675;3855
10-29,911,907292,18:00:00,9,32,410;510;660;1000;1129;1269;1608;1848;2058;2257;2388;2598;2749;2980;3130;3280;3560;3670;3730;3919;4115;4192;4322;4470
10-29,911,907292,8:00:00,8,32,80;350;441;572;851;1001;1131;1479;1700;1900;2080;2285;2512;2632;2793;2963;3127;3378;3468;3518;3708;3907;3987;4088;4168
10-29,911,907294,8:00:00,14,33,150;490;720;920;1110;1329;1581;1711;1930;2090;2263;2583;2663;2713;2903;3121;3207;3297;3407;3577
10-29,911,907295,12:00:00,3,24,120;251;320;468;699;789;1059;1138;1269;1539;1660;1777;2093;2315;2516;2686;2819;3019;3169;3379;3539;3685
10-29,911,907296,12:00:00,12,33,321;520;640;973;1193;1383;1553;1686;1886;2196;2456;2606;2757;3007;3107;3157;3317;3570;3640;3750;3863;4032
10-29,911,907297,8:00:00,28,33,186;392;474;574;673;866
10-29,911,907298,10:00:00,7,26,180;290;570;650;781;1091;1221;1351;1685;1924;2134;2303;2522;2706;2926;3076;3236;3410;3640;3740
10-29,911,907298,20:00:00,8,32,161;291;331;511;661;731;971;1091;1288;1478;1688;1888;2065;2341;2438;2593;2763;2954;3134;3264;3384;3514;3563;3684;3763
10-29,911,907299,14:00:00,8,27,154;284;324;525;705;826;1085;1176;1397;1602;1782;1962;2158;2438;2538;2690;2850;3090;3220;3310
10-29,911,907299,20:00:00,24,33,151;370;450;500;660;859;929;1019;1114;1254
10-29,911,907322,12:00:00,14,32,241;351;556;766;946;1125;1318;1571;1677;1797;1937;2139;2289;2399;2569;2729;2798;2948;3048
10-29,911,907322,8:00:00,15,32,100;360;560;730;910;1129;1439;1549;1720;1869;2109;2349;2439;2579;2718;2778;2918;3028
10-29,911,907323,12:00:00,27,32,100;280;460;530;710;810
10-29,912,904363,12:00:00,26,35,166;270;505;664;775;825;1221;1314;1359;1464
10-29,912,904370,10:00:00,2,22,110;209;299;411;659;774;978;1079;1270;1360;1485;1705;1775;1897;2097;2297;2467;2599;2897;3030;3165
10-29,912,906844,8:00:00,18,35,298;545;834;1078;1152;1332;1557;1607;1788;1892;2138;2248;2378;2458;3508;3578;3636;3714
10-29,912,907270,18:00:00,10,29,192;343;495;713;782;932;1312;1522;1682;1794;2000;2190;2310;2587;2713;2813;2923;3053;3221;3291
10-29,912,907270,20:00:00,11,35,100;250;424;622;719;810;959;1110;1279;1400;1599;1659;1818;1969;2020;2130;2221;2404;2584;2685;2736;3080;3139;3205;3280
10-29,912,907270,22:00:00,17,35,151;271;389;552;862;982;1266;1420;1490;1667;1767;1977;2037;2127;2218;2318;2408;2488;2548
10-29,912,907275,12:00:00,6,31,250;371;606;720;932;1025;1151;1368;1430;1571;1760;1925;2080;2215;2478;2606;2702;2994;3146;3214;3363;3484;3673;3738;3822;3874
10-29,912,907275,20:00:00,28,35,245;452;552;608;988;1050;1110;1184
10-29,912,907276,10:00:00,26,35,187;302;608;775;885;945;1495;1595;1685;1759
10-29,912,907276,12:00:00,24,35,149;233;343;481;622;682;791;851;925;1039;1125;1188
10-29,912,907276,8:00:00,16,35,185;395;565;724;1060;1227;1340;1683;1859;1925;2070;2220;2363;2447;2546;2608;2677;2786;2874;2967
10-29,912,907277,18:00:00,15,35,196;543;762;942;1136;1488;1621;1828;2327;2507;2587;2757;2929;3160;3242;3358;3433;3509;3651;3743;3814
10-29,912,907278,20:00:00,16,35,120;245;429;611;781;989;1039;1159;1344;1406;1594;1709;1918;2080;2177;2237;2606;2673;2743;2807
10-29,912,907278,22:00:00,21,35,105;223;556;676;748;853;932;1062;1132;1237;1290;1362;1459;1539;1599
10-29,912,907325,12:00:00,13,35,186;435;535;671;824;994;1154;1330;1530;1589;1709;1949;1986;2162;2295;2523;2748;2872;2932;3456;3526;3607;3718
10-29,912,907325,14:00:00,6,28,192;311;503;613;817;889;1017;1237;1319;1506;1716;1876;2019;2145;2413;2519;2661;3018;3178;3267;3427;3565;3704
10-29,912,907327,12:00:00,24,35,320;365;559;664;873;1052;1194;1272;1887;1940;2020;2088
10-29,912,907327,16:00:00,22,35,61;240;511;571;755;850;1033;1226;1376;1438;1959;2012;2092;2186
10-29,912,907329,8:00:00,30,35,130;190;617;685;756;803
10-29,912,907330,16:00:00,8,33,110;220;330;440;550;660;770;880;990;1100;1210;1320;1430;1540;1650;1760;1921;1989;2159;2315;2508;2589;2709;2782;2863;2980
10-29,912,907330,18:00:00,9,31,64;212;332;505;736;1043;1193;1371;1550;1746;2026;2256;2500;2567;2769;2979;3049;3255;3418;3704;3959;4109;4160
10-29,912,907330,20:00:00,21,35,99;204;513;673;740;881;1019;1171;1231;1336;1394;1474;1584;1678;1729
10-29,912,907331,10:00:00,20,35,260;586;640;770;987;1097;1207;1349;1676;1851;2046;2126;2506;2624;2696;2767
10-29,912,907332,10:00:00,6,25,270;387;598;706;900;979;1101;1319;1393;1520;1720;1912;1990;2104;2358;2448;2583;2979;3125;3182
10-29,912,907332,20:00:00,16,35,206;410;571;719;989;1084;1227;1530;1660;1730;1880;1993;2147;2222;2328;2395;2478;2581;2670;2736
10-29,912,907333,10:00:00,29,35,200;329;397;931;1031;1113;1190
10-29,912,907335,18:00:00,22,35,137;521;691;786;966;1112;1353;1437;1537;1595;1652;1785;1871;1919
10-29,912,907335,20:00:00,22,35,70;233;419;469;629;741;962;1172;1256;1319;1685;1759;1820;1908
10-29,912,907335,22:00:00,24,35,122;177;289;384;511;571;670;724;793;889;963;1020
10-29,912,907336,12:00:00,29,35,187;311;384;813;902;974;1057
10-29,912,907336,14:00:00,22,35,131;429;566;638;808;912;1105;1178;1301;1368;1450;1553;1635;1687
10-29,912,907337,16:00:00,27,35,110;220;330;462;515;592;696;784;853
10-29,912,907339,18:00:00,15,35,102;284;438;621;793;993;1220;1278;1478;1768;1848;2067;2180;2367;2571;2691;2766;3213;3283;3363;3448
10-29,912,907339,8:00:00,7,20,300;374;441;581;691;865;1083;1365;1495;1700;1811;2104;2384;2584
10-29,912,907340,12:00:00,10,31,146;248;370;566;838;952;1096;1190;1399;1582;1751;1958;2023;2194;2375;2455;2629;2738;2918;3144;3255;3327
10-29,912,907341,16:00:00,5,25,130;319;433;726;842;1040;1122;1272;1502;1608;1706;1884;2054;2214;2319;2612;2760;2910;3236;3364;3430
10-29,912,907342,10:00:00,12,17,162;364;685;789;919;1069
10-29,912,907343,14:00:00,31,35,56;398;463;541;622
10-29,912,907343,16:00:00,30,35,85;142;225;367;437;504
10-29,912,907343,20:00:00,23,35,351;501;574;714;849;1024;1090;1197;1259;1332;1455;1539;1600
10-29,916,905485,14:00:00,10,23,66;283;539;746;877;997;1088;1224;1293;1373;1546;1600;1670;1715
10-29,916,905485,20:00:00,13,22,218;367;487;587;728;799;899;1098;1160;1240
10-29,916,905486,10:00:00,14,23,131;250;340;488;559;649;866;921;991;1042
10-29,916,905487,8:00:00,15,23,175;334;479;539;638;805;1031;1105;1240
10-29,916,905488,18:00:00,4,23,162;238;383;506;686;827;927;1097;1237;1425;1710;1880;2040;2290;2366;2449;2604;2836;2918;3066
10-29,916,905488,20:00:00,3,23,139;259;430;557;672;753;903;978;1188;1420;1641;1782;1914;2010;2149;2219;2309;2482;2533;2603;2652
10-29,916,905489,16:00:00,9,23,170;271;408;548;715;998;1177;1324;1516;1572;1667;1889;2124;2195;2358
10-29,916,905490,16:00:00,16,23,100;241;311;401;594;654;724;778
10-29,916,905490,20:00:00,16,23,130;270;336;401;565;769;851;990
10-29,916,905490,8:00:00,7,23,178;263;428;514;784;1074;1324;1464;1595;1685;1808;1869;1949;2143;2200;2260;2309
10-29,916,905492,20:00:00,4,23,150;229;366;462;572;727;817;947;1067;1241;1422;1582;1703;1903;1951;2016;2140;2357;2438;2575
10-29,916,905493,12:00:00,7,23,120;277;436;537;647;767;930;1160;1327;1469;1618;1674;1758;1922;2147;2229;2382
10-29,916,905493,16:00:00,2,22,110;240;369;538;716;899;1003;1164;1249;1489;1755;1990;2135;2275;2379;2530;2610;2884;3108;3168;3248
10-29,916,905493,22:00:00,14,23,121;211;302;415;475;555;750;810;870;920
10-29,92,900432,12:00:00,16,22,110;200;330;420;610;757;904
10-29,92,900432,16:00:00,13,20,222;382;505;590;694;793;1028;1095
10-29,92,900432,18:00:00,7,20,250;380;509;670;820;955;1165;1335;1485;1649;1772;1861;2060;2130
10-29,92,904230,10:00:00,14,23,180;260;410;520;627;726;965;1104;1287;1747
10-29,92,904230,16:00:00,2,20,110;416;582;744;893;1043;1151;1273;1349;1479;1582;1778;1918;2033;2103;2224;2322;2558;2608
10-29,92,921077,18:00:00,15,20,135;225;359;509;777;855
10-29,92,921658,16:00:00,17,23,90;186;271;451;592;884;1231
10-29,92,921658,18:00:00,14,22,170;250;340;440;559;674;1133;1293;1523
10-29,92,921662,18:00:00,12,20,91;297;467;578;698;820;955;1301;1361
10-29,92,921662,20:00:00,6,20,140;210;290;370;486;606;716;871;1031;1119;1169;1289;1367;1540;1611
10-29,92,921663,14:00:00,17,23,80;164;245;444;549;759;1198
10-29,93,903949,20:00:00,16,22,110;210;340;450;690;850;1081
10-29,95,900482,18:00:00,15,22,240;365;641;743;887;967;1026;1096
10-29,95,900483,16:00:00,14,22,120;327;556;592;802;852;957;1188;1431
10-29,95,904654,10:00:00,12,22,317;387;507;688;973;1012;1219;1259;1384;1614;1835
10-29,95,904654,16:00:00,2,22,110;199;249;319;389;468;628;782;941;1021;1366;1435;1555;1714;1956;1993;2187;2228;2339;2580;2835
10-29,95,904655,16:00:00,10,22,160;228;536;616;726;913;1126;1162;1386;1426;1525;1765;1978
10-29,95,921430,8:00:00,7,22,90;261;406;607;677;997;1077;1227;1447;1671;1713;1943;1983;2083;2313;2598
10-29,95,921431,16:00:00,9,22,180;350;489;579;899;989;1229;1377;1667;1763;1872;1941;2002;2072
10-29,95,921434,12:00:00,18,22,206;246;356;587;817
10-29,95,921434,16:00:00,5,22,151;271;661;731;882;1062;1192;1252;1602;1682;1942;2072;2312;2415;2525;2605;2665;2745
10-29,95,921435,12:00:00,17,22,204;286;387;447;507;577
10-29,95,921443,12:00:00,10,22,170;279;329;588;678;905;1021;1212;1288;1393;1463;1523;1593
10-29,95,921443,14:00:00,5,22,150;290;650;710;860;1010;1120;1171;1423;1503;1703;1824;2004;2073;2190;2250;2305;2375
10-29,95,921443,20:00:00,9,22,134;274;334;615;666;766;906;1103;1139;1351;1391;1481;1701;1934
10-29,95,921608,8:00:00,14,22,80;321;481;801;875;1015;1075;1135;1200
10-29,951,903244,12:00:00,11,29,100;217;277;357;466;561;611;696;746;821;984;1055;1112;1304;1525;1577;1621;1710;1780
